,loss,accuracy,disp,iteration,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
10,68.38701581954956,0.5938381306802359,0.0,110,2.0178005695343018,True,False,,,11,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-16,1631243896,23.10110282897949,4464,5732687df13c,172.28.0.2,23.10110282897949,0,11,c6f8f_00072
11,68.4408826828003,0.5938381306802359,0.0,120,2.1060454845428467,True,False,,,12,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-18,1631243898,25.20714831352234,4464,5732687df13c,172.28.0.2,25.20714831352234,0,12,c6f8f_00072
12,68.47990465164186,0.5938381306802359,0.0,130,1.9162485599517824,True,False,,,13,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-20,1631243900,27.12339687347412,4464,5732687df13c,172.28.0.2,27.12339687347412,0,13,c6f8f_00072
13,68.50871515274048,0.5938381306802359,0.0,140,1.9316074848175049,True,False,,,14,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-22,1631243902,29.055004358291626,4464,5732687df13c,172.28.0.2,29.055004358291626,0,14,c6f8f_00072
14,68.53038835525514,0.5938381306802359,0.0,150,1.881629943847656,True,False,,,15,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-24,1631243904,30.936634302139282,4464,5732687df13c,172.28.0.2,30.936634302139282,0,15,c6f8f_00072
15,68.54699754714966,0.5938381306802359,0.0,160,1.885176420211792,True,False,,,16,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-25,1631243905,32.821810722351074,4464,5732687df13c,172.28.0.2,32.821810722351074,0,16,c6f8f_00072
16,68.55995130538939,0.5938381306802359,0.0,170,1.995444774627685,True,False,,,17,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-27,1631243907,34.81725549697876,4464,5732687df13c,172.28.0.2,34.81725549697876,0,17,c6f8f_00072
17,68.57021379470825,0.5938381306802359,0.0,180,1.991875171661377,True,False,,,18,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-29,1631243909,36.809130668640144,4464,5732687df13c,172.28.0.2,36.809130668640144,0,18,c6f8f_00072
18,68.57845973968506,0.5938381306802359,0.0,190,1.9124987125396729,True,False,,,19,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-31,1631243911,38.72162938117982,4464,5732687df13c,172.28.0.2,38.72162938117982,0,19,c6f8f_00072
19,68.58517360687256,0.5938381306802359,0.0,200,2.0026085376739498,True,False,,,20,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-33,1631243913,40.72423791885376,4464,5732687df13c,172.28.0.2,40.72423791885376,0,20,c6f8f_00072
20,68.59070014953613,0.5938381306802359,0.0,210,1.9269592761993408,True,False,,,21,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-35,1631243915,42.6511971950531,4464,5732687df13c,172.28.0.2,42.6511971950531,0,21,c6f8f_00072
21,68.59529733657837,0.5938381306802359,0.0,220,1.9498202800750728,True,False,,,22,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-37,1631243917,44.601017475128174,4464,5732687df13c,172.28.0.2,44.601017475128174,0,22,c6f8f_00072
22,68.59915733337402,0.5938381306802359,0.0,230,1.96506142616272,True,False,,,23,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-39,1631243919,46.5660789012909,4464,5732687df13c,172.28.0.2,46.5660789012909,0,23,c6f8f_00072
23,68.6024227142334,0.5938381306802359,0.0,240,1.875483989715576,True,False,,,24,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-41,1631243921,48.44156289100647,4464,5732687df13c,172.28.0.2,48.44156289100647,0,24,c6f8f_00072
24,68.60520553588867,0.5938381306802359,0.0,250,1.9052493572235107,True,False,,,25,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-43,1631243923,50.34681224822998,4464,5732687df13c,172.28.0.2,50.34681224822998,0,25,c6f8f_00072
25,68.60759210586548,0.5938381306802359,0.0,260,1.928962469100952,True,False,,,26,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-45,1631243925,52.27577471733093,4464,5732687df13c,172.28.0.2,52.27577471733093,0,26,c6f8f_00072
26,68.60965538024902,0.5938381306802359,0.0,270,1.9250109195709229,True,False,,,27,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-47,1631243927,54.200785636901855,4464,5732687df13c,172.28.0.2,54.200785636901855,0,27,c6f8f_00072
27,68.61144495010376,0.5938381306802359,0.0,280,1.897481203079224,True,False,,,28,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-49,1631243929,56.09826683998108,4464,5732687df13c,172.28.0.2,56.09826683998108,0,28,c6f8f_00072
28,68.6129994392395,0.5938381306802359,0.0,290,1.891085624694824,True,False,,,29,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-51,1631243931,57.989352464675896,4464,5732687df13c,172.28.0.2,57.989352464675896,0,29,c6f8f_00072
29,68.61436367034912,0.5938381306802359,0.0,300,1.858337879180908,True,False,,,30,15136823d65b4542ac56f7ecfafc7bcd,2021-09-10_03-18-52,1631243932,59.84769034385681,4464,5732687df13c,172.28.0.2,59.84769034385681,0,30,c6f8f_00072
