trial_id,loss,accuracy,va,iteration,rp,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.lr,config.alpha
a787b_00010,28.779948337216496,0.7599423170774657,0.1124659763834594,20,0.24234474929078387,1.1994280815124512,True,True,,,20,a8ddea2adea24bfe9eabde0590cc9654,2021-09-16_21-28-49,1631845729,32.6218318939209,51179,cengyuchendeMacBook-Pro.local,192.168.0.104,32.6218318939209,0,20,"10_alpha=0.08,lr=0.005",0.005,0.08
a787b_00011,26.879354557354365,0.7311216095874904,0.13490709854648092,20,0.2380824544082285,0.9648139476776123,True,True,,,20,6de07a540d4f4300b0ad4016b2821595,2021-09-16_21-29-20,1631845760,18.239455223083496,51202,cengyuchendeMacBook-Pro.local,192.168.0.104,18.239455223083496,0,20,"11_alpha=0.1,lr=0.005",0.005,0.1
a787b_00012,18.672481301183286,0.6898111112788183,0.16930637941761967,20,0.15871959972549365,0.9876260757446289,True,True,,,20,93d1b0b19152426ca8822cc854da4dfc,2021-09-16_21-30-00,1631845800,30.59210705757141,51207,cengyuchendeMacBook-Pro.local,192.168.0.104,30.59210705757141,0,20,"12_alpha=0.2,lr=0.005",0.005,0.2
a787b_00013,1.5857985764553917,0.5412239194200011,0.2833374840887708,50,0.00840570789291395,0.903217077255249,True,True,,,50,13b37172b3334e7d9c8b62a6bac2abc9,2021-09-16_21-31-00,1631845860,48.57156991958618,51228,cengyuchendeMacBook-Pro.local,192.168.0.104,48.57156991958618,0,50,"13_alpha=0.5,lr=0.005",0.005,0.5
a787b_00014,0.1336845251340261,0.5412239194200011,0.2833374840887708,50,0.0004504601704875544,0.8855059146881104,True,True,,,50,f88ad1ddc46540f287677102840511d6,2021-09-16_21-32-09,1631845929,57.463990926742554,51253,cengyuchendeMacBook-Pro.local,192.168.0.104,57.463990926742554,0,50,"14_alpha=1,lr=0.005",0.005,1.0
a787b_00015,6.019173956403826e+29,0.19897799177228032,0.03494013688269042,20,335635696612851.0,1.0852248668670654,True,True,,,20,d0703e054ebc465597598795e2fc7577,2021-09-16_21-32-38,1631845958,17.74763798713684,51276,cengyuchendeMacBook-Pro.local,192.168.0.104,17.74763798713684,0,20,"15_alpha=2,lr=0.005",0.005,2.0
a787b_00016,34.42822136467667,0.8754873993127354,0.001484209520072055,20,0.13847805175691175,0.9049961566925049,True,True,,,20,697a28e3a9c445959e66f726ddb58c56,2021-09-16_21-33-17,1631845997,28.951210021972656,51294,cengyuchendeMacBook-Pro.local,192.168.0.104,28.951210021972656,0,20,"16_alpha=0.001,lr=0.01",0.01,0.001
a787b_00017,30.99769971031066,0.8762848474786047,0.0006867613542028139,20,0.14793173875610505,2.237421751022339,True,True,,,20,7208fca53b0d46a7ba4bf496e5ca8430,2021-09-16_21-34-07,1631846047,36.54275679588318,51313,cengyuchendeMacBook-Pro.local,192.168.0.104,36.54275679588318,0,20,"17_alpha=0.05,lr=0.01",0.01,0.05
a787b_00018,28.842757976121728,0.8745702500683408,3.54281650977728e-05,20,0.15226308387065912,0.894874095916748,True,True,,,20,6be99f59a7bb44b691ebb125db058d96,2021-09-16_21-34-40,1631846080,17.426585912704468,51340,cengyuchendeMacBook-Pro.local,192.168.0.104,17.426585912704468,0,20,"18_alpha=0.08,lr=0.01",0.01,0.08
a787b_00019,27.09441612515785,0.8519477943975703,0.019928866952775293,20,0.18312960761782593,0.8912191390991211,True,True,,,20,a22bea23206b4e2ea709146db13ec907,2021-09-16_21-35-19,1631846119,27.02820110321045,51356,cengyuchendeMacBook-Pro.local,192.168.0.104,27.02820110321045,0,20,"19_alpha=0.1,lr=0.01",0.01,0.1
a787b_00020,18.67604323180102,0.5935525770740779,0.2575904319636679,20,0.20774646640851718,3.3642759323120117,True,True,,,20,9bb69c858d2e4c90b342cbdff630d2fc,2021-09-16_21-36-33,1631846193,57.2076621055603,51362,cengyuchendeMacBook-Pro.local,192.168.0.104,57.2076621055603,0,20,"20_alpha=0.2,lr=0.01",0.01,0.2
a787b_00021,1.4116750125752535,0.5412239194200011,0.2833374840887708,50,0.008998641002514796,2.193169116973877,True,True,,,50,1654b9ba89654d40994ab434bdd18fed,2021-09-16_21-39-03,1631846343,119.32729911804199,51390,cengyuchendeMacBook-Pro.local,192.168.0.104,119.32729911804199,0,50,"21_alpha=0.5,lr=0.01",0.01,0.5
a787b_00022,0.08001761339990235,0.5412239194200011,0.2833374840887708,50,0.0003772697287320881,1.5261378288269043,True,True,,,50,b33aae3f0c9e45c6ba63bf3b9937b4c2,2021-09-16_21-40-24,1631846424,67.11066389083862,51438,cengyuchendeMacBook-Pro.local,192.168.0.104,67.11066389083862,0,50,"22_alpha=1,lr=0.01",0.01,1.0
a787b_00023,5.444788386296121e+37,0.16474054843638108,0.01016641594426751,20,4.357535229907671e+18,1.2432479858398438,True,True,,,20,d86673c532b34a12b13490d3d8800281,2021-09-16_21-41-02,1631846462,23.61747980117798,51470,cengyuchendeMacBook-Pro.local,192.168.0.104,23.61747980117798,0,20,"23_alpha=2,lr=0.01",0.01,2.0
