,loss,accuracy,disp,iteration,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
42,68.62549734115599,0.5938381306802359,0.0,215,1.1756253242492676,True,False,,,43,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-57-54,1631242674,49.427627325057976,3750,5732687df13c,172.28.0.2,49.427627325057976,0,43,c6f8f_00048
43,68.62548160552979,0.5938381306802359,0.0,220,1.115791082382202,True,False,,,44,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-57-55,1631242675,50.54341840744018,3750,5732687df13c,172.28.0.2,50.54341840744018,0,44,c6f8f_00048
44,68.62545824050903,0.5938381306802359,0.0,225,1.0691390037536619,True,False,,,45,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-57-56,1631242676,51.61255741119385,3750,5732687df13c,172.28.0.2,51.61255741119385,0,45,c6f8f_00048
45,68.62543630599976,0.5938381306802359,0.0,230,1.0789809226989746,True,False,,,46,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-57-57,1631242677,52.69153833389282,3750,5732687df13c,172.28.0.2,52.69153833389282,0,46,c6f8f_00048
46,68.62540817260742,0.5938381306802359,0.0,235,1.145817756652832,True,False,,,47,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-57-58,1631242678,53.83735609054565,3750,5732687df13c,172.28.0.2,53.83735609054565,0,47,c6f8f_00048
47,68.62538051605225,0.5938381306802359,0.0,240,1.0687828063964844,True,False,,,48,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-57-59,1631242679,54.90613889694214,3750,5732687df13c,172.28.0.2,54.90613889694214,0,48,c6f8f_00048
48,68.62535429000853,0.5938381306802359,0.0,245,1.0753135681152344,True,False,,,49,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-01,1631242681,55.981452465057366,3750,5732687df13c,172.28.0.2,55.981452465057366,0,49,c6f8f_00048
49,68.62532472610475,0.5938381306802359,0.0,250,1.093862771987915,True,False,,,50,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-02,1631242682,57.07531523704529,3750,5732687df13c,172.28.0.2,57.07531523704529,0,50,c6f8f_00048
50,68.6252932548523,0.5938381306802359,0.0,255,1.0917074680328371,True,False,,,51,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-03,1631242683,58.16702270507813,3750,5732687df13c,172.28.0.2,58.16702270507813,0,51,c6f8f_00048
51,68.62526273727417,0.5938381306802359,0.0,260,1.0951046943664549,True,False,,,52,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-04,1631242684,59.26212739944458,3750,5732687df13c,172.28.0.2,59.26212739944458,0,52,c6f8f_00048
52,68.62523412704468,0.5938381306802359,0.0,265,1.117361545562744,True,False,,,53,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-05,1631242685,60.379488945007324,3750,5732687df13c,172.28.0.2,60.379488945007324,0,53,c6f8f_00048
53,68.62520217895508,0.5938381306802359,0.0,270,1.106411695480347,True,False,,,54,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-06,1631242686,61.48590064048767,3750,5732687df13c,172.28.0.2,61.48590064048767,0,54,c6f8f_00048
54,68.62516641616821,0.5938381306802359,0.0,275,1.1633880138397217,True,False,,,55,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-07,1631242687,62.64928865432739,3750,5732687df13c,172.28.0.2,62.64928865432739,0,55,c6f8f_00048
55,68.6251358985901,0.5938381306802359,0.0,280,1.0328938961029053,True,False,,,56,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-08,1631242688,63.6821825504303,3750,5732687df13c,172.28.0.2,63.6821825504303,0,56,c6f8f_00048
56,68.62510681152344,0.5938381306802359,0.0,285,1.065623760223389,True,False,,,57,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-09,1631242689,64.74780631065369,3750,5732687df13c,172.28.0.2,64.74780631065369,0,57,c6f8f_00048
57,68.6250729560852,0.5938381306802359,0.0,290,1.0378708839416504,True,False,,,58,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-10,1631242690,65.78567719459535,3750,5732687df13c,172.28.0.2,65.78567719459535,0,58,c6f8f_00048
58,68.62504148483275,0.5938381306802359,0.0,295,1.0289428234100342,True,False,,,59,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-11,1631242691,66.81462001800537,3750,5732687df13c,172.28.0.2,66.81462001800537,0,59,c6f8f_00048
59,68.62500762939453,0.5938381306802359,0.0,300,1.08730149269104,True,False,,,60,9404debcc8854a15ac1df87a9f778be9,2021-09-10_02-58-12,1631242692,67.9019215106964,3750,5732687df13c,172.28.0.2,67.9019215106964,0,60,c6f8f_00048
